"Velocity_ft_p_s:0","Velocity_ft_p_s:1","Velocity_ft_p_s:2","Bed_Elev_ft","Water_Depth_ft","Water_Elev_ft","ManningN","h_99_percent","h_90_percent","h_50_percent","h_10_percent","h_1_percent","Points:0","Points:1","Points:2"
-0.0012842,0.0077069,0,946.66,0.072614,946.3,0.04,0.032608,0.046065,0.063534,0.081879,0.1,4.096e+05,1.8017e+06,946.66
-0.0091985,-0.0036231,0,946.34,0.087216,946.12,0.04,0.067063,0.074684,0.082955,0.091549,0.1,4.1001e+05,1.8017e+06,946.34
0.00016594,0.007877,0,947.58,0.071044,946.97,0.04,0.019715,0.038436,0.060132,0.081165,0.1,4.1088e+05,1.8017e+06,947.58
0.00016594,0.007877,0,947.23,0.071044,946.73,0.04,0.019715,0.038436,0.060132,0.081165,0.1,4.1087e+05,1.8017e+06,947.23
-0.0018755,0.00021989,0,953.78,0.079609,952.11,0.05,0.042891,0.056479,0.071951,0.086933,0.1,4.1313e+05,1.8017e+06,953.78
-0.0012557,0.0021343,0,953.62,0.08201,952.06,0.05,0.049553,0.061564,0.075232,0.088458,0.1,4.1313e+05,1.8017e+06,953.62
-0.0012557,0.0021343,0,951.22,0.08201,950.8,0.05,0.049553,0.061564,0.075232,0.088458,0.1,4.1308e+05,1.8017e+06,951.22
-0.0018755,0.00021989,0,957.65,0.079609,954.63,0.05,0.042891,0.056479,0.071951,0.086933,0.1,4.1317e+05,1.8017e+06,957.65
-4.8071e-08,-0.00019398,0,974.6,0.093918,969.05,0.05,0.083249,0.087153,0.091652,0.096049,0.1,4.1343e+05,1.8017e+06,974.6
-4.0679e-05,-1.4099e-05,0,974.83,0.095935,969.06,0.05,0.088803,0.091412,0.09442,0.097359,0.1,4.1343e+05,1.8017e+06,974.83
-0.00033502,4.8367e-05,0,954.29,0.065964,952.97,0.05,0.048506,0.054895,0.062254,0.06945,0.1,4.1403e+05,1.8017e+06,954.29
-0.00025693,0.00015055,0,953.45,0.072179,952.73,0.05,0.043374,0.053915,0.066057,0.078659,0.1,4.1408e+05,1.8017e+06,953.45
-0.0001805,0.00010577,0,952.53,0.050708,952.09,0.05,0.030471,0.037877,0.046407,0.057158,0.1,4.1412e+05,1.8017e+06,952.53
-0.002231,0.0053115,-0,947.45,0.064315,946.37,0.04,0.014405,0.029721,0.052484,0.076389,0.1,4.0963e+05,1.8016e+06,947.45
-0.0033555,0.002372,-0,947.52,0.06645,946.37,0.04,0.019858,0.033925,0.055327,0.077802,0.1,4.0964e+05,1.8016e+06,947.52
-0.0051956,-0.0030814,0,946.66,0.07974,946.14,0.04,0.048233,0.060089,0.07302,0.086595,0.1,4.0985e+05,1.8016e+06,946.66
-0.041548,-0.0015511,0,946.49,0.084692,946.04,0.04,0.060756,0.069783,0.079604,0.089875,0.1,4.0988e+05,1.8016e+06,946.49
-0.022512,-0.0016973,0,946.26,0.084715,945.99,0.04,0.060657,0.069749,0.079622,0.089893,0.1,4.0993e+05,1.8016e+06,946.26
-0.0091985,-0.0036231,0,946.52,0.087216,946.13,0.04,0.067063,0.074684,0.082955,0.091549,0.1,4.0998e+05,1.8016e+06,946.52
0.00010278,0.0058995,0,946.66,0.040434,946.44,0.04,0.0067839,0.013226,0.020692,0.061413,0.1,4.1084e+05,1.8016e+06,946.66
-0.0018755,0.00021989,0,956.43,0.079609,953.94,0.05,0.042891,0.056479,0.071951,0.086933,0.1,4.1317e+05,1.8016e+06,956.43
0.00097939,0.0010285,0,956.71,0.071777,954.07,0.05,0.038672,0.050923,0.064872,0.078383,0.1,4.1317e+05,1.8016e+06,956.71
0.00048862,0.0005131,0,956.21,0.03581,951.67,0.05,0.019293,0.025405,0.032365,0.039114,0.1,4.1317e+05,1.8016e+06,956.21
6.7933e-05,-4.721e-05,0,974.66,0.096028,969,0.05,0.08906,0.091609,0.094548,0.09742,0.1,4.1343e+05,1.8017e+06,974.66
6.7933e-05,-4.721e-05,0,973.42,0.096028,967.59,0.05,0.08906,0.091609,0.094548,0.09742,0.1,4.1343e+05,1.8016e+06,973.42
-1.563e-06,4.46e-05,0,974.49,0.095982,969.13,0.05,0.088933,0.091512,0.094484,0.09739,0.1,4.1343e+05,1.8017e+06,974.49
-0.00023172,4.6573e-05,0,952.49,0.054726,952.09,0.05,0.04154,0.046365,0.051924,0.059768,0.1,4.1413e+05,1.8017e+06,952.49
-0.00025758,0.00025913,0,953.62,0.08147,952.59,0.05,0.048957,0.060856,0.074561,0.087964,0.1,4.1418e+05,1.8016e+06,953.62
-0.00025758,0.00025913,0,955.58,0.08147,952.37,0.05,0.048957,0.060856,0.074561,0.087964,0.1,4.1422e+05,1.8016e+06,955.58
-0.0039396,0.00074748,0,948.19,0.079993,946.96,0.04,0.050763,0.060596,0.073359,0.086762,0.1,4.0968e+05,1.8016e+06,948.19
-0.0067308,0.00011261,0,948.32,0.087067,946.73,0.04,0.066955,0.074529,0.082779,0.091443,0.1,4.0973e+05,1.8016e+06,948.32
-0.0069672,-0.00063469,0,947.06,0.084338,946.42,0.04,0.059982,0.06915,0.079144,0.089637,0.1,4.0978e+05,1.8016e+06,947.06
-0.0051956,-0.0030814,0,946.77,0.07974,946.32,0.04,0.048233,0.060089,0.07302,0.086595,0.1,4.0983e+05,1.8016e+06,946.77
-3.8138e-05,0.0021118,0,946.66,0.046731,946.44,0.04,0,0,0,0.065519,0.1,4.1083e+05,1.8016e+06,946.66
-0.00020018,0.0018764,0,946.66,0.05845,946.47,0.04,0,0,0,0.073103,0.1,4.1081e+05,1.8016e+06,946.66
6.7933e-05,-4.721e-05,0,967.84,0.096028,966.02,0.05,0.08906,0.091609,0.094548,0.09742,0.1,4.1348e+05,1.8016e+06,967.84
0.00017962,-0.00018061,0,967.6,0.095875,966.09,0.05,0.088639,0.091287,0.094338,0.097321,0.1,4.1348e+05,1.8016e+06,967.6
-0.00015338,0.00012768,0,956.95,0.084809,952.39,0.05,0.058152,0.067907,0.079143,0.090132,0.1,4.1424e+05,1.8016e+06,956.95
-0.00093074,0.00097024,0,949.35,0.071359,947.67,0.04,0,0,0,0.081457,0.1,4.1082e+05,1.8015e+06,949.35
-0.0061895,0,0,953.36,0.094302,950.83,0.04,0.083397,0.087684,0.092061,0.096333,0.1,4.1242e+05,1.8015e+06,953.36
-0.034086,0.023804,0,953.41,0.094861,950.94,0.04,0.085922,0.0896,0.093204,0.096735,0.1,4.1243e+05,1.8015e+06,953.41
-0.030495,0.028698,0,953.45,0.096815,951.03,0.04,0.09138,0.09366,0.095806,0.097978,0.1,4.1243e+05,1.8015e+06,953.45
-0.030495,0.028698,0,955.07,0.096815,952.47,0.04,0.09138,0.09366,0.095806,0.097978,0.1,4.1248e+05,1.8015e+06,955.07
-0.056487,0.016363,0,955.19,0.096648,952.48,0.04,0.0907,0.093015,0.095426,0.097883,0.1,4.1248e+05,1.8015e+06,955.19
0,0,0,963.11,0.073587,959.3,0.05,0.027323,0.04408,0.063587,0.08305,0.1,4.1328e+05,1.8015e+06,963.11
0,0,0,960.22,0.073587,956.79,0.05,0.027323,0.04408,0.063587,0.08305,0.1,4.1325e+05,1.8016e+06,960.22
0,0,0,958.57,0.073587,955.29,0.05,0.027323,0.04408,0.063587,0.08305,0.1,4.1325e+05,1.8015e+06,958.57
-0.0060545,-0.0081303,0,957.96,0.073587,954.28,0.05,0.027323,0.04408,0.063587,0.08305,0.1,4.1324e+05,1.8015e+06,957.96
0,0,0,964.55,0.073587,959.37,0.05,0.027323,0.04408,0.063587,0.08305,0.1,4.1331e+05,1.8015e+06,964.55
-0.0012554,0.0077116,0,965.03,0.073587,959.12,0.05,0.027323,0.04408,0.063587,0.08305,0.1,4.1331e+05,1.8015e+06,965.03
0.00017948,-0.00028011,0,967.49,0.094061,965.95,0.05,0.083642,0.087454,0.091848,0.096142,0.1,4.1348e+05,1.8016e+06,967.49
0.00017948,-0.00028011,0,964.04,0.094061,958.01,0.05,0.083642,0.087454,0.091848,0.096142,0.1,4.1353e+05,1.8015e+06,964.04
5.5776e-05,-0.00045425,0,964.03,0.090351,957.82,0.05,0.073424,0.079618,0.086755,0.093732,0.1,4.1353e+05,1.8015e+06,964.03
-0.00093074,0.00097024,0,950.17,0.071359,948.34,0.04,0,0,0,0.081457,0.1,4.1083e+05,1.8015e+06,950.17
-0.0027364,0.00028971,0,950.46,0.071359,948.7,0.04,0,0,0,0.081457,0.1,4.1088e+05,1.8015e+06,950.46
-0.011424,0.0014499,0,949.15,0.072808,947.57,0.04,0.014764,0.023667,0.03372,0.082353,0.1,4.1093e+05,1.8015e+06,949.15
-0.031569,0.0036105,0,947.39,0.078687,946.97,0.04,0.040858,0.054836,0.070667,0.086135,0.1,4.1098e+05,1.8015e+06,947.39
-0.066723,0.0050257,0,947.44,0.082636,946.99,0.04,0.051804,0.063166,0.076096,0.088704,0.1,4.1103e+05,1.8015e+06,947.44
-0.12084,0.0048733,0,948.35,0.083615,947.35,0.04,0.054499,0.065244,0.077446,0.089335,0.1,4.1108e+05,1.8015e+06,948.35
-0.15754,0.0032206,0,949.71,0.08652,948.26,0.04,0.062352,0.071303,0.081417,0.091235,0.1,4.1113e+05,1.8015e+06,949.71
-0.093413,0.0019227,0,949.74,0.090729,948.86,0.04,0.073885,0.080136,0.087189,0.093984,0.1,4.1118e+05,1.8015e+06,949.74
-0.005003,0.0092334,0,949.94,0.085741,948.71,0.04,0.064765,0.072554,0.081345,0.089778,0.1,4.1119e+05,1.8015e+06,949.94
7.1217e-05,4.3848e-05,0,953.93,0.086571,951.12,0.04,0.060795,0.070929,0.081274,0.091344,0.1,4.1236e+05,1.8015e+06,953.93
-0.0061895,0,0,954.23,0.094302,951.52,0.04,0.083397,0.087684,0.092061,0.096333,0.1,4.1238e+05,1.8015e+06,954.23
-0.014355,0.061323,0,955.52,0.080099,952.73,0.04,0.044317,0.057476,0.07269,0.087176,0.1,4.1249e+05,1.8015e+06,955.52
-0.014355,0.061323,0,956.29,0.080099,954.27,0.04,0.044317,0.057476,0.07269,0.087176,0.1,4.1249e+05,1.8015e+06,956.29
0.00025585,-6.8285e-05,0,955.61,0.069,952.43,0.04,0.034334,0.044529,0.056315,0.080027,0.1,4.1249e+05,1.8015e+06,955.61
-0.04789,0.029298,0,955.3,0.092391,952.49,0.04,0.084223,0.086638,0.089231,0.095119,0.1,4.1248e+05,1.8015e+06,955.3
-0.016084,0.023135,0,966.33,0.092893,960.44,0.05,0.08053,0.085033,0.090251,0.095383,0.1,4.1333e+05,1.8015e+06,966.33
-0.018557,-0.015596,0,969.12,0.091233,964.41,0.05,0.075886,0.081494,0.087968,0.094305,0.1,4.1338e+05,1.8015e+06,969.12
-0.018557,-0.015596,0,966.81,0.091233,960.69,0.05,0.075886,0.081494,0.087968,0.094305,0.1,4.1334e+05,1.8015e+06,966.81
-0.018557,-0.015596,0,968.54,0.091233,964.99,0.05,0.075886,0.081494,0.087968,0.094305,0.1,4.1342e+05,1.8015e+06,968.54
-0.0087162,-0.0028306,0,968.6,0.09162,965.27,0.05,0.07694,0.082307,0.088498,0.094556,0.1,4.1343e+05,1.8015e+06,968.6
-0.0087854,-0.0067192,0,968.76,0.091974,965.13,0.05,0.077905,0.083051,0.088983,0.094786,0.1,4.1343e+05,1.8015e+06,968.76
-0.0087854,-0.0067192,0,967.59,0.091974,962.61,0.05,0.077905,0.083051,0.088983,0.094786,0.1,4.1347e+05,1.8015e+06,967.59
-0.0043521,-0.00074946,0,967.17,0.090491,962.49,0.05,0.073819,0.079918,0.086947,0.093823,0.1,4.1348e+05,1.8015e+06,967.17
-0.002994,-0.0035139,0,967.15,0.088335,962.07,0.05,0.067876,0.075362,0.083987,0.092422,0.1,4.1348e+05,1.8015e+06,967.15
-0.0013246,-0.0010081,0,966.28,0.073647,960.64,0.05,0.039317,0.047776,0.063825,0.08288,0.1,4.1349e+05,1.8015e+06,966.28
-0.0013246,-0.0010081,0,963.55,0.073647,956.91,0.05,0.039317,0.047776,0.063825,0.08288,0.1,4.1353e+05,1.8015e+06,963.55
-0.0046482,0.0085786,0,950.65,0.07966,948.46,0.04,0.060172,0.067409,0.075576,0.083411,0.1,4.1123e+05,1.8014e+06,950.65
-0.0041216,0.0010908,0,949.43,0.07025,947.89,0.04,0.03353,0.047171,0.062552,0.077316,0.1,4.1125e+05,1.8014e+06,949.43
-0.00808,-0.0034675,0,948.29,0.06067,947.34,0.04,0,0.015426,0.045589,0.074515,0.1,4.1138e+05,1.8014e+06,948.29
-0.00016173,-0.00010275,0,948.64,0.070027,947.5,0.04,0.037053,0.049288,0.063123,0.076451,0.1,4.1143e+05,1.8014e+06,948.64
-0.017411,0.017261,0,948.38,0.059205,947.38,0.04,0.040259,0.047313,0.055246,0.062893,0.1,4.1148e+05,1.8014e+06,948.38
-0.01436,0.018065,0,948.2,0.050732,947.31,0.04,0.025211,0.034674,0.045406,0.058875,0.1,4.115e+05,1.8014e+06,948.2
0.024751,0.026608,0,952.94,0.072265,950.24,0.04,0.018977,0.03961,0.061359,0.08208,0.1,4.123e+05,1.8014e+06,952.94
7.1217e-05,4.3848e-05,0,953.69,0.086571,951.23,0.04,0.060795,0.070929,0.081274,0.091344,0.1,4.1233e+05,1.8014e+06,953.69
-0.074826,0.14165,0,956.09,0.080536,954.3,0.04,0.046763,0.058843,0.073166,0.087464,0.1,4.1248e+05,1.8015e+06,956.09
-0.074826,0.14165,0,955.33,0.080536,954.42,0.04,0.046763,0.058843,0.073166,0.087464,0.1,4.1244e+05,1.8014e+06,955.33
0.047821,-0.0019328,0,956.16,0.080536,954.36,0.04,0.046763,0.058843,0.073166,0.087464,0.1,4.1248e+05,1.8015e+06,956.16
-0.0043296,0.0011459,0,948.28,0.073796,947.57,0.04,0.035222,0.049552,0.065709,0.081219,0.1,4.1128e+05,1.8014e+06,948.28
-0.0077769,-0.00015989,0,948.16,0.071605,947.58,0.04,0.023725,0.038945,0.060714,0.081601,0.1,4.1133e+05,1.8014e+06,948.16
-0.00808,-0.0034675,0,948.29,0.06067,947.35,0.04,0,0.015426,0.045589,0.074515,0.1,4.1138e+05,1.8014e+06,948.29
-0.012522,0.015753,0,948.01,0.044241,947.23,0.04,0.021985,0.030237,0.039596,0.058697,0.1,4.1153e+05,1.8014e+06,948.01
-0.019332,0.0022643,0,947.79,0.041019,947.17,0.04,0.00018648,0.015626,0.032622,0.058891,0.1,4.1155e+05,1.8014e+06,947.79
0.00062875,0.022822,0,952.83,0.093454,950.12,0.04,0.080917,0.085733,0.09088,0.095758,0.1,4.1228e+05,1.8014e+06,952.83
0.024751,0.026608,0,952.58,0.072265,949.62,0.04,0.018977,0.03961,0.061359,0.08208,0.1,4.1228e+05,1.8014e+06,952.58
0.03086,0.019916,0,954.8,0.091286,953.83,0.04,0.075929,0.081601,0.087978,0.09438,0.1,4.1238e+05,1.8014e+06,954.8
0.03086,0.019916,0,954.53,0.091286,953.42,0.04,0.075929,0.081601,0.087978,0.09438,0.1,4.1234e+05,1.8014e+06,954.53
0.03086,0.019916,0,955.09,0.091286,954.51,0.04,0.075929,0.081601,0.087978,0.09438,0.1,4.1242e+05,1.8014e+06,955.09
0.050769,0.0010743,0,955.19,0.091143,954.54,0.04,0.075526,0.081285,0.087779,0.09429,0.1,4.1243e+05,1.8014e+06,955.19
-0.023726,0.0027791,0,947.68,0.050343,947.21,0.04,0.00022887,0.019178,0.040038,0.066062,0.1,4.1158e+05,1.8013e+06,947.68
-0.047148,-9.1163e-05,0,947.5,0.065318,947.2,0.04,0.00076528,0.025451,0.052225,0.077564,0.1,4.1163e+05,1.8013e+06,947.5
-0.051004,0.0014495,-0,947.31,0.043837,947.13,0.04,0.0005814,0.01242,0.025075,0.063703,0.1,4.1168e+05,1.8013e+06,947.31
-0.000884,0.0018414,-0,947.31,0.045681,947.19,0.04,0.025587,0.030508,0.035622,0.064986,0.1,4.1169e+05,1.8013e+06,947.31
0.00042086,0.0088411,0,954.45,0.094222,950.59,0.04,0.08315,0.0874,0.091947,0.096257,0.1,4.1228e+05,1.8013e+06,954.45
0.03086,0.019916,0,955.09,0.091286,954.21,0.04,0.075929,0.081601,0.087978,0.09438,0.1,4.1234e+05,1.8013e+06,955.09
0.0028129,0.02874,0,955.23,0.094253,954.27,0.04,0.084111,0.087855,0.092068,0.096296,0.1,4.1233e+05,1.8013e+06,955.23
-0.00083776,5.9525e-05,-0,947.91,0.051129,947.37,0.04,0.031634,0.037374,0.043303,0.068497,0.1,4.1168e+05,1.8013e+06,947.91
0.00055069,0.0043998,0,955.81,0.093544,951.09,0.04,0.081173,0.085919,0.091,0.095818,0.1,4.1228e+05,1.8013e+06,955.81
0.015333,-0.0037808,0,955.41,0.092052,954.27,0.04,0.078086,0.083249,0.08903,0.094877,0.1,4.1233e+05,1.8013e+06,955.41
0.015333,-0.0037808,0,956.6,0.092052,951.64,0.04,0.078086,0.083249,0.08903,0.094877,0.1,4.1228e+05,1.8013e+06,956.6
0,0,0,956.6,0.092052,951.67,0.04,0.078086,0.083249,0.08903,0.094877,0.1,4.1228e+05,1.8013e+06,956.6
2.8843e-05,-0.00028314,0,948.72,0.086157,947.82,0.04,0.059452,0.06982,0.080536,0.091067,0.1,4.1169e+05,1.8012e+06,948.72
0.00062312,0.0032738,0,955.93,0.090452,951.04,0.04,0.072158,0.079174,0.086686,0.093815,0.1,4.1227e+05,1.8013e+06,955.93
-0.00037784,0.00075602,0,956.71,0.08284,951.11,0.04,0.052739,0.063866,0.076318,0.088939,0.1,4.1228e+05,1.8013e+06,956.71
0,0,0,956.71,0.08284,951.44,0.04,0.052739,0.063866,0.076318,0.088939,0.1,4.1228e+05,1.8013e+06,956.71
0.00031168,-0.00024056,0,949.16,0.086026,948.38,0.04,0.05907,0.069535,0.080353,0.090982,0.1,4.117e+05,1.8012e+06,949.16
0.00031168,-0.00024056,0,949.37,0.086026,948.49,0.04,0.05907,0.069535,0.080353,0.090982,0.1,4.1173e+05,1.8011e+06,949.37
-0.00021199,7.7235e-05,0,949.2,0.054715,948,0.04,0.021763,0.024815,0.036374,0.070767,0.1,4.1178e+05,1.8011e+06,949.2
-0.00034411,9.2011e-05,-0,949.19,0.051044,947.97,0.04,0.016903,0.019789,0.031242,0.068394,0.1,4.1178e+05,1.8011e+06,949.19
-0.000253,3.6382e-05,-0,952.07,0.049385,949.51,0.04,0.0205,0.024,0.029064,0.067311,0.1,4.1183e+05,1.8011e+06,952.07
-0.00017931,-3.1349e-06,-0,952.44,0.051029,949.68,0.04,0.01914,0.024899,0.031389,0.068369,0.1,4.1184e+05,1.8011e+06,952.44
0,0.00028839,0,952.67,0.082966,949.98,0.04,0.050271,0.06286,0.076173,0.088985,0.1,4.1208e+05,1.8011e+06,952.67
3.5107e-05,-6.6237e-05,0,954.04,0.059901,950.37,0.04,0,0.015564,0.044683,0.074152,0.1,4.1211e+05,1.8011e+06,954.04
-4.643e-05,-3.2476e-05,0,953.6,0.070605,951.46,0.04,0.036287,0.047206,0.058809,0.081012,0.1,4.1188e+05,1.801e+06,953.6
0.00041729,-5.9013e-05,0,953.5,0.08675,951.84,0.04,0.061283,0.071112,0.081436,0.091438,0.1,4.1193e+05,1.801e+06,953.5
0.00079468,-1.417e-05,0,956.04,0.089692,952.12,0.04,0.069896,0.077527,0.085569,0.093337,0.1,4.1198e+05,1.801e+06,956.04
0.00045512,-0.00016396,0,956.12,0.087156,952.09,0.04,0.062499,0.071996,0.082029,0.091696,0.1,4.1199e+05,1.801e+06,956.12
0.00045512,-0.00016396,0,956.12,0.087156,952.89,0.04,0.062499,0.071996,0.082029,0.091696,0.1,4.1201e+05,1.801e+06,956.12
0.00045512,-0.00016396,0,954.11,0.087156,951.65,0.04,0.062499,0.071996,0.082029,0.091696,0.1,4.1204e+05,1.8011e+06,954.11
0.00056062,-0.00056062,0,954.22,0.082966,951.37,0.04,0.050271,0.06286,0.076173,0.088985,0.1,4.1204e+05,1.8011e+06,954.22
-0.00043395,-0.00049388,0,956.93,0.092027,954.92,0.05,0.078038,0.083158,0.089054,0.09482,0.1,4.1402e+05,1.801e+06,956.93
-0.00082347,-3.3217e-05,0,957.04,0.095728,955.05,0.05,0.088231,0.090975,0.094134,0.097225,0.1,4.1403e+05,1.801e+06,957.04
-0.00089025,-4.6425e-06,0,957.69,0.095605,955.85,0.05,0.087893,0.090716,0.093966,0.097145,0.1,4.1408e+05,1.801e+06,957.69
-0.00081019,1.4674e-05,0,957.67,0.095475,955.69,0.05,0.087536,0.090442,0.093788,0.097061,0.1,4.1413e+05,1.801e+06,957.67
-0.00015229,-3.3394e-05,0,957.72,0.044119,954.73,0.05,0.029331,0.030311,0.031441,0.063703,0.1,4.1418e+05,1.801e+06,957.72
-0.00012432,-4.0053e-05,0,957.05,0.044006,954.4,0.05,0.02902,0.030073,0.031286,0.063629,0.1,4.1423e+05,1.801e+06,957.05
-0.00052809,-4.5801e-05,0,957.23,0.094062,954.61,0.05,0.083644,0.087457,0.091848,0.096143,0.1,4.1428e+05,1.801e+06,957.23
0,-2.1672e-07,0,957.32,0.087615,954.61,0.05,0.065883,0.073836,0.082996,0.091955,0.1,4.1429e+05,1.801e+06,957.32
-0.00028946,0.00024449,0,956.85,0.084448,955.01,0.05,0.057162,0.067151,0.078649,0.089895,0.1,4.1402e+05,1.801e+06,956.85
0,-2.1672e-07,0,957.32,0.087615,955.24,0.05,0.065883,0.073836,0.082996,0.091955,0.1,4.1433e+05,1.801e+06,957.32
2.4328e-08,-1.0542e-07,0,955.7,0.087615,954.33,0.05,0.065883,0.073836,0.082996,0.091955,0.1,4.1439e+05,1.801e+06,955.7
-5.0707e-05,6.9627e-05,0,954.95,0.07556,953.98,0.04,0.032705,0.048535,0.066288,0.084245,0.1,4.1209e+05,1.8009e+06,954.95
-0.00015487,9.9716e-05,0,955.36,0.073991,953.78,0.04,0.028388,0.045233,0.064125,0.083234,0.1,4.121e+05,1.8009e+06,955.36
-5.0707e-05,6.9627e-05,0,954.69,0.07556,953.41,0.04,0.032705,0.048535,0.066288,0.084245,0.1,4.1209e+05,1.801e+06,954.69
-5.0707e-05,6.9627e-05,0,953.84,0.07556,952.39,0.04,0.032705,0.048535,0.066288,0.084245,0.1,4.121e+05,1.801e+06,953.84
-7.2655e-05,0.00013214,0,953.53,0.076949,952.27,0.04,0.036531,0.051462,0.068205,0.085141,0.1,4.121e+05,1.801e+06,953.53
-6.1572e-05,2.1212e-05,0,956.93,0.089065,955.3,0.05,0.069879,0.076904,0.084988,0.092896,0.1,4.1403e+05,1.801e+06,956.93
-2.8073e-06,4.1176e-06,0,957.52,0.078341,956.09,0.05,0.045519,0.054249,0.070263,0.085929,0.1,4.1408e+05,1.801e+06,957.52
9.3443e-06,-4.1572e-06,0,957.06,0.056062,954.65,0.05,0,0.0071892,0.039676,0.071455,0.1,4.1413e+05,1.8009e+06,957.06
9.3443e-06,-4.1572e-06,0,956.75,0.056062,954.05,0.05,0,0.0071892,0.039676,0.071455,0.1,4.1414e+05,1.8009e+06,956.75
-0.00015487,9.9716e-05,0,955.56,0.073991,954.1,0.04,0.028388,0.045233,0.064125,0.083234,0.1,4.1213e+05,1.8009e+06,955.56
-0.00012639,-5.4842e-06,0,955.07,0.073991,953.97,0.04,0.028387,0.045234,0.064124,0.083234,0.1,4.1218e+05,1.8009e+06,955.07
0.00047581,-1.391e-05,0,955.04,0.073991,954.14,0.04,0.028385,0.045234,0.064122,0.083234,0.1,4.1223e+05,1.8009e+06,955.04
0.0014096,1.9792e-05,0,955.33,0.069123,954.45,0.04,0.016848,0.034984,0.057403,0.080097,0.1,4.1228e+05,1.8009e+06,955.33
0.0037186,8.0178e-06,0,955.95,0.049832,954.49,0.04,0,0.013215,0.031427,0.067663,0.1,4.1233e+05,1.8009e+06,955.95
0.0068974,-0.0010987,0,956.17,0.069988,954.77,0.04,0.038347,0.048081,0.058977,0.080655,0.1,4.1238e+05,1.8009e+06,956.17
0.013641,-0.0018149,0,956.13,0.085242,953.78,0.04,0.059351,0.068925,0.079638,0.090488,0.1,4.1243e+05,1.8009e+06,956.13
0.015973,-0.00090795,0,954.04,0.092361,952.78,0.04,0.078945,0.08391,0.08946,0.095077,0.1,4.1248e+05,1.8009e+06,954.04
-0.028757,0.0050417,0,953.86,0.042802,952.62,0.04,0.024868,0.025525,0.040392,0.061861,0.1,4.1253e+05,1.8009e+06,953.86
-0.031283,0.00806,-0,953.88,0.04245,952.63,0.04,0.023982,0.024814,0.039921,0.061629,0.1,4.1253e+05,1.8009e+06,953.88
1.5403e-06,-5.5429e-06,0,951.88,0.056062,951.63,0.05,0,0.0071895,0.039676,0.071455,0.1,4.1416e+05,1.8009e+06,951.88
-0.049959,0.047681,0,955.83,0.072109,954.34,0.04,0.026543,0.042417,0.062099,0.081871,0.1,4.1255e+05,1.8008e+06,955.83
-1.0279e-07,-4.1572e-06,0,953.41,0.056062,952.19,0.05,0,0.0071898,0.039676,0.071455,0.1,4.1414e+05,1.8008e+06,953.41
-0.049959,0.047681,0,956.01,0.072109,954.72,0.04,0.026543,0.042417,0.062099,0.081871,0.1,4.1258e+05,1.8008e+06,956.01
-0.013396,0.041792,0,956.42,0.093212,955.41,0.04,0.081289,0.085661,0.090681,0.095603,0.1,4.1259e+05,1.8008e+06,956.42
-0.00018667,-9.0946e-06,0,957.33,0.067271,954.42,0.05,0.0098419,0.030869,0.055067,0.078736,0.1,4.1405e+05,1.8008e+06,957.33
1.0036e-05,4.8897e-06,0,956.12,0.074279,953.95,0.05,0.035302,0.04567,0.064687,0.08329,0.1,4.1408e+05,1.8008e+06,956.12
-1.0279e-07,-4.1572e-06,0,954.16,0.056062,952.66,0.05,0,0.0071898,0.039676,0.071455,0.1,4.1413e+05,1.8008e+06,954.16
-0.013396,0.041792,0,956.42,0.093212,955.2,0.04,0.081289,0.085661,0.090681,0.095603,0.1,4.1263e+05,1.8007e+06,956.42
-0.0050329,0.0051468,0,956.43,0.096693,955.23,0.04,0.090879,0.093016,0.095462,0.097856,0.1,4.1263e+05,1.8007e+06,956.43
-0.0027218,0.033123,0,959.75,0.046639,955.41,0.05,0.044555,0.045401,0.04622,0.054821,0.1,4.1343e+05,1.8007e+06,959.75
-0.0058701,-0.00038168,0,959.7,0.046214,955.41,0.05,0.040961,0.042893,0.04511,0.054859,0.1,4.1343e+05,1.8007e+06,959.7
-0.0066448,-0.00026831,0,959,0.092441,956.11,0.05,0.079095,0.084002,0.089625,0.095088,0.1,4.1348e+05,1.8007e+06,959
-0.0034247,-5.8897e-05,0,959.55,0.089165,955.68,0.05,0.070028,0.07707,0.085127,0.092959,0.1,4.1353e+05,1.8007e+06,959.55
-0.0016009,-1.1509e-05,0,958.82,0.087161,955.33,0.05,0.06457,0.07286,0.082376,0.091658,0.1,4.1358e+05,1.8007e+06,958.82
-0.00064259,-4.0324e-06,0,958.75,0.087161,955.18,0.05,0.064651,0.072889,0.082376,0.091658,0.1,4.1363e+05,1.8007e+06,958.75
0.00017722,-8.3524e-06,0,958.85,0.089976,955.52,0.05,0.072398,0.078831,0.08624,0.093487,0.1,4.1368e+05,1.8007e+06,958.85
-0.013213,-0.013678,0,959.09,0.093895,955.69,0.05,0.082367,0.086659,0.091534,0.096053,0.1,4.1369e+05,1.8007e+06,959.09
-0.077425,-0.0010972,0,957.14,0.097286,954.61,0.05,0.092107,0.094052,0.096232,0.098248,0.1,4.1408e+05,1.8008e+06,957.14
-0.074947,-0.0013004,0,956.84,0.097439,954.53,0.05,0.092532,0.094379,0.096443,0.098347,0.1,4.1413e+05,1.8008e+06,956.84
-0.072462,-0.0011316,0,955.84,0.097479,954.16,0.05,0.09263,0.09446,0.096498,0.098374,0.1,4.1418e+05,1.8008e+06,955.84
